[2023-05-08T12:55:47,605] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T16:24:30,068] [ERROR] [main] com.pickle.utility.MyLogger: An error occurred while copying the input file to the output file: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml\pickle-output\compare\test1-result\actual-response.yaml
[2023-05-08T16:24:30,068] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T16:24:30,068] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T16:24:30,069] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:24:30,071] [ERROR] [main] com.pickle.utility.MyLogger: An error occurred while copying the input file to the output file: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml\pickle-output\compare\test2-result\actual-response.yaml
[2023-05-08T16:24:53,011] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T16:24:53,017] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T16:24:53,028] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T16:24:53,029] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:24:53,029] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:24:53,039] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T16:24:53,039] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T16:24:53,040] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T16:24:53,041] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T16:24:53,041] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T16:24:53,041] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:24:53,049] [ERROR] [main] com.pickle.utility.MyLogger: An error occurred while copying the input file to the output file: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml\pickle-output\compare\test1-result\test1-result.yaml
[2023-05-08T16:24:53,049] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T16:24:53,049] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T16:24:53,049] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:24:53,052] [ERROR] [main] com.pickle.utility.MyLogger: An error occurred while copying the input file to the output file: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml\pickle-output\compare\test2-result\test2-result.yaml
[2023-05-08T16:25:24,238] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T16:25:24,244] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T16:25:24,253] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T16:25:24,253] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:25:24,254] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:25:24,262] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T16:25:24,262] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T16:25:24,264] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T16:25:24,264] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T16:25:24,264] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T16:25:24,264] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:25:24,269] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T16:25:24,270] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T16:25:24,270] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:27:08,914] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T16:27:08,921] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T16:27:21,353] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T16:27:22,779] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:27:23,047] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:27:27,981] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T16:27:28,385] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T16:27:28,930] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T16:27:34,869] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T16:27:35,114] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T16:27:35,774] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:30:06,710] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T16:30:06,711] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T16:30:06,712] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:30:10,971] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T16:30:10,979] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T16:30:10,990] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T16:30:10,991] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:30:10,991] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:30:11,000] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T16:30:11,000] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T16:30:11,001] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T16:30:11,002] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T16:30:11,002] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T16:30:11,002] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:30:11,005] [ERROR] [main] com.pickle.utility.MyLogger: An error occurred while copying the input file to the output file: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml\pickle-output\compare\test1-result
[2023-05-08T16:30:11,006] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T16:30:11,006] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T16:30:11,006] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:30:11,008] [ERROR] [main] com.pickle.utility.MyLogger: An error occurred while copying the input file to the output file: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml\pickle-output\compare\test2-result
[2023-05-08T16:30:47,321] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T16:30:47,329] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T16:30:56,412] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T16:30:56,412] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:30:56,412] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:30:56,414] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T16:30:56,415] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T16:30:56,416] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T16:30:56,416] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T16:30:56,416] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T16:30:56,416] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:30:56,419] [ERROR] [main] com.pickle.utility.MyLogger: An error occurred while copying the input file to the output file: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml\pickle-output\compare\test1-result
[2023-05-08T16:30:56,419] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T16:30:56,419] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T16:30:56,419] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:30:56,420] [ERROR] [main] com.pickle.utility.MyLogger: An error occurred while copying the input file to the output file: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml\pickle-output\compare\test2-result
[2023-05-08T16:30:58,252] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T16:30:58,258] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T16:30:58,268] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T16:30:58,269] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:30:58,269] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:31:00,783] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T16:31:00,980] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T16:31:01,487] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T16:31:05,459] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T16:31:06,619] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T16:31:06,770] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:32:20,993] [ERROR] [main] com.pickle.utility.MyLogger: An error occurred while copying the input file to the output file: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml\pickle-output\compare\test1-result
[2023-05-08T16:33:03,914] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T16:33:03,915] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T16:33:03,915] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:33:03,918] [ERROR] [main] com.pickle.utility.MyLogger: An error occurred while copying the input file to the output file: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml\pickle-output\compare\test2-result
[2023-05-08T16:33:08,225] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T16:33:08,232] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T16:33:08,244] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T16:33:08,244] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:33:08,244] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:33:08,254] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T16:33:08,254] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T16:33:08,255] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T16:33:08,256] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T16:33:08,256] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T16:33:08,256] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:33:08,258] [ERROR] [main] com.pickle.utility.MyLogger: An error occurred while copying the input file to the output file: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml\pickle-output\compare\test1-result
[2023-05-08T16:33:08,258] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T16:33:08,259] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T16:33:08,259] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:33:08,260] [ERROR] [main] com.pickle.utility.MyLogger: An error occurred while copying the input file to the output file: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml\pickle-output\compare\test2-result
[2023-05-08T16:34:54,562] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T16:34:54,569] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T16:34:54,579] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T16:34:54,580] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:34:54,580] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:34:54,589] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T16:34:54,589] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T16:34:54,590] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T16:34:54,591] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T16:34:54,591] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T16:34:54,591] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:34:54,594] [ERROR] [main] com.pickle.utility.MyLogger: An error occurred while copying the input file to the output file: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml\pickle-output\compare\test1-result
[2023-05-08T16:34:54,594] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T16:34:54,594] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T16:34:54,595] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:34:54,596] [ERROR] [main] com.pickle.utility.MyLogger: An error occurred while copying the input file to the output file: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml\pickle-output\compare\test2-result
[2023-05-08T16:36:45,504] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T16:36:45,510] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T16:36:45,521] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T16:36:45,521] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:36:45,521] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:36:45,530] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T16:36:45,530] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T16:36:45,531] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T16:36:45,532] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T16:36:45,532] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T16:36:45,532] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:36:45,535] [ERROR] [main] com.pickle.utility.MyLogger: An error occurred while copying the input file to the output file: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml\test1.yaml -> C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml\pickle-output\compare\test1-result\test1.yaml\test1.yaml
[2023-05-08T16:36:45,535] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T16:36:45,535] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T16:36:45,535] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:36:45,538] [ERROR] [main] com.pickle.utility.MyLogger: An error occurred while copying the input file to the output file: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml\test2.yaml -> C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml\pickle-output\compare\test2-result\test2.yaml\test2.yaml
[2023-05-08T16:37:01,218] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T16:37:01,227] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T16:37:01,237] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T16:37:01,237] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:37:01,237] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:37:01,247] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T16:37:01,247] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T16:37:01,249] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T16:37:01,250] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T16:37:01,250] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T16:37:01,250] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:37:01,254] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T16:37:01,254] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T16:37:01,254] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:40:23,664] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T16:40:23,670] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T16:40:23,688] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T16:40:23,688] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:40:23,688] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:40:23,690] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T16:40:23,690] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T16:40:23,692] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T16:40:23,692] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T16:40:23,692] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T16:40:23,692] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:40:23,696] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T16:40:23,696] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T16:40:23,697] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
